year,FIPS,area_name,age_in_yrs_num,age_in_yrs_char,total,total_male,total_female,nh_white_total,nh_white_male,nh_white_female,nh_black_total,nh_black_male,nh_black_female,hispanic_total,hispanic_male,hispanic_female,nh_asian_total,nh_asian_male,nh_asian_female,nh_other_total,nh_other_male,nh_other_female
2022,157,Fort Bend County,19,19 yrs,11682,5973,5709,3486,1763,1723,2460,1319,1141,3195,1608,1587,2118,1089,1029,423,194,229
2022,157,Fort Bend County,20,20 yrs,11590,6119,5471,3603,1942,1661,2483,1306,1177,3137,1593,1544,1929,1043,886,438,235,203
2022,157,Fort Bend County,21,21 yrs,12082,6244,5838,3635,1928,1707,2720,1384,1336,3108,1568,1540,2141,1126,1015,478,238,240
2022,157,Fort Bend County,22,22 yrs,12259,6326,5933,3826,2088,1738,2804,1436,1368,3122,1567,1555,2037,996,1041,470,239,231
2022,157,Fort Bend County,23,23 yrs,12401,6197,6204,3737,1948,1789,2849,1440,1409,3169,1539,1630,2173,1044,1129,473,226,247
2022,157,Fort Bend County,24,24 yrs,12681,6383,6298,3762,1956,1806,2961,1449,1512,3090,1544,1546,2398,1214,1184,470,220,250
2022,157,Fort Bend County,25,25 yrs,12773,6510,6263,3994,2108,1886,2935,1513,1422,2964,1463,1501,2466,1218,1248,414,208,206
2022,157,Fort Bend County,26,26 yrs,13205,6721,6484,4070,2136,1934,3009,1516,1493,3110,1526,1584,2594,1329,1265,422,214,208
2022,157,Fort Bend County,27,27 yrs,13370,6650,6720,3919,2034,1885,2991,1460,1531,3218,1593,1625,2804,1339,1465,438,224,214
2022,157,Fort Bend County,28,28 yrs,13931,6904,7027,4077,2087,1990,3011,1540,1471,3424,1628,1796,3000,1443,1557,419,206,213
2022,157,Fort Bend County,29,29 yrs,14336,7311,7025,3930,2093,1837,3167,1665,1502,3528,1700,1828,3279,1629,1650,432,224,208
2022,157,Fort Bend County,30,30 yrs,13147,6632,6515,3442,1809,1633,2858,1464,1394,3424,1698,1726,3052,1470,1582,371,191,180
2022,157,Fort Bend County,31,31 yrs,11880,5922,5958,2495,1292,1203,2498,1315,1183,3455,1711,1744,3144,1458,1686,288,146,142
2022,157,Fort Bend County,32,32 yrs,11711,5704,6007,2295,1191,1104,2269,1141,1128,3419,1662,1757,3477,1559,1918,251,151,100
2022,157,Fort Bend County,33,33 yrs,11357,5742,5615,2404,1246,1158,2075,1051,1024,3277,1643,1634,3382,1684,1698,219,118,101
2022,157,Fort Bend County,34,34 yrs,11368,5576,5792,2555,1275,1280,1869,844,1025,3168,1656,1512,3562,1690,1872,214,111,103
2022,157,Fort Bend County,35,35 yrs,11690,5905,5785,2745,1358,1387,1829,900,929,3327,1687,1640,3534,1837,1697,255,123,132
2022,157,Fort Bend County,36,36 yrs,11774,5857,5917,2785,1425,1360,1793,846,947,3350,1732,1618,3635,1749,1886,211,105,106
2022,157,Fort Bend County,37,37 yrs,12355,6157,6198,3057,1502,1555,1800,843,957,3341,1635,1706,3974,2078,1896,183,99,84
2022,157,Fort Bend County,38,38 yrs,11523,5540,5983,2769,1348,1421,1716,781,935,3162,1547,1615,3651,1762,1889,225,102,123
2022,157,Fort Bend County,39,39 yrs,12065,5894,6171,3108,1531,1577,1771,833,938,3472,1706,1766,3508,1728,1780,206,96,110
2022,157,Fort Bend County,40,40 yrs,11953,5963,5990,3092,1511,1581,1783,815,968,3397,1751,1646,3455,1785,1670,226,101,125
2022,157,Fort Bend County,41,41 yrs,11921,5818,6103,3227,1589,1638,1884,853,1031,3416,1664,1752,3131,1595,1536,263,117,146
2022,157,Fort Bend County,42,42 yrs,11989,5766,6223,3283,1594,1689,2088,911,1177,3215,1608,1607,3172,1546,1626,231,107,124
2022,157,Fort Bend County,43,43 yrs,11353,5440,5913,3227,1576,1651,1927,808,1119,3076,1546,1530,2867,1398,1469,256,112,144
2022,157,Fort Bend County,44,44 yrs,11377,5518,5859,3239,1584,1655,1937,833,1104,3130,1592,1538,2813,1390,1423,258,119,139
2022,157,Fort Bend County,45,45 yrs,11393,5362,6031,3277,1603,1674,2058,890,1168,3083,1479,1604,2761,1310,1451,214,80,134
2022,157,Fort Bend County,46,46 yrs,11317,5406,5911,3181,1563,1618,2042,857,1185,3092,1523,1569,2751,1331,1420,251,132,119
2022,157,Fort Bend County,47,47 yrs,11971,5670,6301,3552,1708,1844,2185,932,1253,3147,1578,1569,2813,1308,1505,274,144,130
2022,157,Fort Bend County,48,48 yrs,11628,5531,6097,3410,1712,1698,2312,974,1338,2830,1380,1450,2806,1330,1476,270,135,135
2022,157,Fort Bend County,49,49 yrs,12105,5774,6331,3632,1773,1859,2434,1037,1397,2937,1438,1499,2853,1412,1441,249,114,135
2022,157,Fort Bend County,50,50 yrs,12406,5815,6591,4017,1936,2081,2506,1065,1441,2895,1404,1491,2741,1280,1461,247,130,117
2022,157,Fort Bend County,51,51 yrs,12702,6094,6608,4342,2147,2195,2612,1120,1492,2819,1405,1414,2673,1278,1395,256,144,112
2022,157,Fort Bend County,52,52 yrs,12254,5757,6497,4374,2113,2261,2384,988,1396,2756,1356,1400,2497,1172,1325,243,128,115
2022,157,Fort Bend County,53,53 yrs,11484,5434,6050,4049,1943,2106,2289,992,1297,2489,1239,1250,2411,1136,1275,246,124,122
2022,157,Fort Bend County,54,54 yrs,10996,5256,5740,3998,2039,1959,2237,966,1271,2392,1149,1243,2177,1024,1153,192,78,114
2022,157,Fort Bend County,55,55 yrs,10975,5317,5658,4097,2052,2045,2168,947,1221,2262,1119,1143,2241,1096,1145,207,103,104
2022,157,Fort Bend County,56,56 yrs,11003,5282,5721,4009,1966,2043,2181,958,1223,2340,1144,1196,2263,1110,1153,210,104,106
2022,157,Fort Bend County,57,57 yrs,10979,5267,5712,4308,2148,2160,2181,921,1260,2227,1093,1134,2028,991,1037,235,114,121
2022,157,Fort Bend County,58,58 yrs,10978,5049,5929,4267,1988,2279,2186,878,1308,2140,1012,1128,2166,1062,1104,219,109,110
2022,157,Fort Bend County,59,59 yrs,11126,5317,5809,4541,2279,2262,2143,913,1230,2042,972,1070,2179,1037,1142,221,116,105
2022,157,Fort Bend County,60,60 yrs,10634,5030,5604,4618,2237,2381,2024,862,1162,1909,934,975,1846,886,960,237,111,126
2022,157,Fort Bend County,61,61 yrs,10844,4983,5861,4705,2218,2487,2117,919,1198,1808,847,961,1998,905,1093,216,94,122
2022,157,Fort Bend County,62,62 yrs,11223,5382,5841,5106,2538,2568,2115,938,1177,1799,886,913,1998,912,1086,205,108,97
2022,157,Fort Bend County,63,63 yrs,11012,5154,5858,5245,2530,2715,1996,839,1157,1703,816,887,1881,871,1010,187,98,89
2022,157,Fort Bend County,64,64 yrs,10862,5162,5700,5186,2604,2582,1993,825,1168,1647,754,893,1855,879,976,181,100,81
2022,157,Fort Bend County,65,65 yrs,10525,5022,5503,5093,2562,2531,1890,793,1097,1542,710,832,1811,868,943,189,89,100
2022,157,Fort Bend County,66,66 yrs,10124,4928,5196,4669,2368,2301,1837,799,1038,1502,716,786,1903,932,971,213,113,100
2022,157,Fort Bend County,67,67 yrs,9594,4484,5110,4448,2163,2285,1856,789,1067,1362,598,764,1741,845,896,187,89,98
2022,157,Fort Bend County,68,68 yrs,8733,4139,4594,4086,2045,2041,1619,640,979,1262,545,717,1611,830,781,155,79,76
2022,157,Fort Bend County,69,69 yrs,8583,4043,4540,3980,1940,2040,1566,638,928,1177,535,642,1695,852,843,165,78,87
2022,157,Fort Bend County,70,70 yrs,8031,3729,4302,3837,1951,1886,1479,533,946,1131,515,616,1416,661,755,168,69,99
2022,157,Fort Bend County,71,71 yrs,7313,3432,3881,3392,1664,1728,1302,549,753,980,448,532,1497,708,789,142,63,79
2022,157,Fort Bend County,72,72 yrs,7112,3376,3736,3273,1619,1654,1273,538,735,988,450,538,1436,710,726,142,59,83
2022,157,Fort Bend County,73,73 yrs,6374,2999,3375,2968,1466,1502,1186,473,713,853,388,465,1233,601,632,134,71,63
2022,157,Fort Bend County,74,74 yrs,6122,2859,3263,3021,1486,1535,1022,425,597,836,342,494,1116,540,576,127,66,61
2022,157,Fort Bend County,75,75 yrs,5773,2717,3056,2986,1473,1513,873,339,534,764,331,433,1022,510,512,128,64,64
2022,157,Fort Bend County,76,76 yrs,4296,2016,2280,1995,971,1024,658,282,376,663,283,380,907,441,466,73,39,34
2022,157,Fort Bend County,77,77 yrs,4064,1858,2206,1989,940,1049,605,238,367,549,239,310,833,396,437,88,45,43
2022,157,Fort Bend County,78,78 yrs,3736,1717,2019,1906,937,969,560,199,361,488,194,294,721,357,364,61,30,31
2022,157,Fort Bend County,79,79 yrs,3336,1576,1760,1731,839,892,453,183,270,441,180,261,656,351,305,55,23,32
2022,157,Fort Bend County,80,80 yrs,2781,1293,1488,1415,671,744,370,144,226,357,168,189,577,286,291,62,24,38
2022,157,Fort Bend County,81,81 yrs,2549,1107,1442,1236,568,668,349,129,220,371,149,222,552,248,304,41,13,28
2022,157,Fort Bend County,82,82 yrs,2275,1036,1239,1114,514,600,278,106,172,337,138,199,501,257,244,45,21,24
2022,157,Fort Bend County,83,83 yrs,1974,858,1116,996,448,548,251,95,156,284,95,189,416,210,206,27,10,17
2022,157,Fort Bend County,84,84 yrs,1757,735,1022,866,372,494,212,62,150,280,105,175,377,190,187,22,6,16
2022,157,Fort Bend County,85,85 yrs,1484,613,871,715,323,392,175,51,124,243,77,166,337,156,181,14,6,8
2022,157,Fort Bend County,86,86 yrs,1374,533,841,685,285,400,150,47,103,230,69,161,298,127,171,11,5,6
2022,157,Fort Bend County,87,87 yrs,1119,462,657,558,229,329,120,42,78,189,72,117,240,116,124,12,3,9
2022,157,Fort Bend County,88,88 yrs,892,349,543,461,179,282,106,31,75,154,48,106,163,87,76,8,4,4
2022,157,Fort Bend County,89,89 yrs,824,303,521,434,164,270,93,23,70,145,47,98,145,66,79,7,3,4
2022,157,Fort Bend County,90,90 yrs,663,248,415,357,134,223,61,17,44,133,42,91,107,53,54,5,2,3
2022,157,Fort Bend County,91,91 yrs,565,192,373,291,105,186,51,10,41,117,32,85,102,44,58,4,1,3
2022,157,Fort Bend County,92,92 yrs,486,158,328,251,79,172,43,11,32,108,36,72,81,31,50,3,1,2
2022,157,Fort Bend County,93,93 yrs,372,118,254,200,63,137,43,11,32,69,18,51,57,25,32,3,1,2
2022,157,Fort Bend County,94,94 yrs,277,88,189,146,50,96,31,5,26,53,15,38,45,17,28,2,1,1
2022,157,Fort Bend County,95,95+ yrs,725,195,530,374,103,271,79,14,65,152,37,115,115,39,76,5,2,3
2023,157,Fort Bend County,-1,All Ages,936811,460157,476654,295313,147910,147403,174225,81187,93038,233062,115090,117972,206668,102313,104355,27543,13657,13886
2023,157,Fort Bend County,0,< 1 yr,12840,6554,6286,2926,1492,1434,2430,1240,1190,4226,2155,2071,2489,1274,1215,769,393,376
2023,157,Fort Bend County,1,1 yr,12739,6491,6248,2862,1460,1402,2396,1218,1178,4206,2144,2062,2539,1297,1242,736,372,364
2023,157,Fort Bend County,2,2 yrs,12707,6495,6212,2819,1440,1379,2384,1213,1171,4201,2141,2060,2593,1341,1252,710,360,350
2023,157,Fort Bend County,3,3 yrs,12670,6467,6203,2783,1422,1361,2363,1198,1165,4192,2137,2055,2647,1365,1282,685,345,340
2023,157,Fort Bend County,4,4 yrs,12647,6474,6173,2758,1410,1348,2339,1186,1153,4186,2134,2052,2700,1409,1291,664,335,329
2023,157,Fort Bend County,5,5 yrs,12630,6457,6173,2743,1405,1338,2312,1169,1143,4180,2130,2050,2754,1433,1321,641,320,321
2023,157,Fort Bend County,6,6 yrs,12515,6416,6099,2743,1406,1337,2280,1153,1127,4149,2119,2030,2725,1428,1297,618,310,308
2023,157,Fort Bend County,7,7 yrs,12411,6346,6065,2746,1408,1338,2247,1132,1115,4119,2106,2013,2698,1403,1295,601,297,304
2023,157,Fort Bend County,8,8 yrs,12315,6316,5999,2755,1413,1342,2215,1117,1098,4093,2096,1997,2671,1401,1270,581,289,292
2023,157,Fort Bend County,9,9 yrs,12234,6261,5973,2767,1419,1348,2182,1097,1085,4070,2088,1982,2652,1379,1273,563,278,285
2023,157,Fort Bend County,10,10 yrs,12154,6237,5917,2777,1427,1350,2146,1079,1067,4039,2075,1964,2642,1384,1258,550,272,278
2023,157,Fort Bend County,11,11 yrs,12045,6166,5879,2833,1457,1376,2128,1067,1061,3974,2040,1934,2576,1341,1235,534,261,273
2023,157,Fort Bend County,12,12 yrs,11978,6145,5833,2903,1495,1408,2119,1064,1055,3909,2003,1906,2523,1324,1199,524,259,265
2023,157,Fort Bend County,13,13 yrs,12602,6548,6054,3414,1874,1540,2143,1059,1084,3896,1970,1926,2643,1392,1251,506,253,253
2023,157,Fort Bend County,14,14 yrs,13032,6653,6379,3722,1947,1775,2406,1182,1224,3844,1923,1921,2554,1327,1227,506,274,232
2023,157,Fort Bend County,15,15 yrs,13052,6678,6374,3681,1907,1774,2458,1223,1235,3748,1931,1817,2693,1388,1305,472,229,243
2023,157,Fort Bend County,16,16 yrs,13420,6788,6632,3908,2017,1891,2603,1273,1330,3776,1896,1880,2636,1362,1274,497,240,257
2023,157,Fort Bend County,17,17 yrs,13399,6974,6425,4197,2266,1931,2570,1325,1245,3609,1860,1749,2573,1309,1264,450,214,236
2023,157,Fort Bend County,18,18 yrs,12677,6486,6191,3910,2105,1805,2456,1193,1263,3518,1804,1714,2322,1153,1169,471,231,240
2023,157,Fort Bend County,19,19 yrs,12004,6115,5889,3626,1854,1772,2459,1244,1215,3214,1658,1556,2206,1108,1098,499,251,248
2023,157,Fort Bend County,20,20 yrs,12045,6171,5874,3620,1848,1772,2560,1374,1186,3237,1626,1611,2186,1123,1063,442,200,242
2023,157,Fort Bend County,21,21 yrs,11978,6284,5694,3644,1955,1689,2573,1341,1232,3218,1619,1599,2084,1120,964,459,249,210
2023,157,Fort Bend County,22,22 yrs,12619,6461,6158,3752,1974,1778,2832,1428,1404,3193,1590,1603,2338,1214,1124,504,255,249
2023,157,Fort Bend County,23,23 yrs,12961,6648,6313,4080,2210,1870,2909,1484,1425,3212,1598,1614,2266,1106,1160,494,250,244
2023,157,Fort Bend County,24,24 yrs,12940,6445,6495,3884,2025,1859,2929,1474,1455,3275,1578,1697,2354,1131,1223,498,237,261
2023,157,Fort Bend County,25,25 yrs,13227,6626,6601,3909,2033,1876,3059,1490,1569,3172,1572,1600,2594,1299,1295,493,232,261
2023,157,Fort Bend County,26,26 yrs,13455,6844,6611,4150,2189,1961,3014,1553,1461,3126,1533,1593,2730,1350,1380,435,219,216
2023,157,Fort Bend County,27,27 yrs,13833,7011,6822,4177,2198,1979,3086,1550,1536,3271,1594,1677,2859,1444,1415,440,225,215
2023,157,Fort Bend County,28,28 yrs,14077,6989,7088,4061,2115,1946,3058,1495,1563,3386,1666,1720,3114,1477,1637,458,236,222
2023,157,Fort Bend County,29,29 yrs,14586,7177,7409,4157,2121,2036,3082,1571,1511,3593,1695,1898,3316,1574,1742,438,216,222
2023,157,Fort Bend County,30,30 yrs,14983,7580,7403,4025,2140,1885,3230,1692,1538,3703,1771,1932,3572,1741,1831,453,236,217
2023,157,Fort Bend County,31,31 yrs,13895,7034,6861,3551,1866,1685,2929,1495,1434,3596,1784,1812,3428,1687,1741,391,202,189
2023,157,Fort Bend County,32,32 yrs,12514,6238,6276,2563,1329,1234,2554,1345,1209,3623,1793,1830,3473,1617,1856,301,154,147
2023,157,Fort Bend County,33,33 yrs,12377,6041,6336,2357,1224,1133,2324,1167,1157,3577,1736,1841,3854,1755,2099,265,159,106
2023,157,Fort Bend County,34,34 yrs,11965,6063,5902,2465,1276,1189,2119,1073,1046,3427,1720,1707,3726,1869,1857,228,125,103
2023,157,Fort Bend County,35,35 yrs,11985,5882,6103,2613,1302,1311,1903,853,1050,3317,1733,1584,3929,1879,2050,223,115,108
2023,157,Fort Bend County,36,36 yrs,12138,6156,5982,2812,1392,1420,1868,919,949,3435,1744,1691,3754,1969,1785,269,132,137
2023,157,Fort Bend County,37,37 yrs,12226,6100,6126,2853,1460,1393,1827,862,965,3463,1792,1671,3863,1876,1987,220,110,110
2023,157,Fort Bend County,38,38 yrs,12824,6414,6410,3132,1541,1591,1831,856,975,3450,1690,1760,4221,2224,1997,190,103,87
2023,157,Fort Bend County,39,39 yrs,11956,5773,6183,2835,1382,1453,1744,794,950,3265,1602,1663,3877,1887,1990,235,108,127
2023,157,Fort Bend County,40,40 yrs,12518,6135,6383,3186,1570,1616,1805,848,957,3588,1765,1823,3725,1851,1874,214,101,113
2023,157,Fort Bend County,41,41 yrs,12233,6119,6114,3164,1547,1617,1812,827,985,3455,1786,1669,3566,1853,1713,236,106,130
2023,157,Fort Bend County,42,42 yrs,12187,5963,6224,3301,1627,1674,1907,862,1045,3475,1698,1777,3231,1655,1576,273,121,152
2023,157,Fort Bend County,43,43 yrs,12253,5909,6344,3355,1629,1726,2115,923,1192,3267,1638,1629,3274,1606,1668,242,113,129
2023,157,Fort Bend County,44,44 yrs,11598,5569,6029,3295,1609,1686,1951,816,1135,3130,1578,1552,2957,1450,1507,265,116,149
2023,157,Fort Bend County,45,45 yrs,11649,5676,5973,3319,1629,1690,1968,848,1120,3187,1627,1560,2907,1447,1460,268,125,143
2023,157,Fort Bend County,46,46 yrs,11566,5437,6129,3338,1630,1708,2076,894,1182,3117,1496,1621,2813,1334,1479,222,83,139
2023,157,Fort Bend County,47,47 yrs,11508,5501,6007,3247,1597,1650,2070,869,1201,3129,1542,1587,2804,1357,1447,258,136,122
2023,157,Fort Bend County,48,48 yrs,12162,5760,6402,3620,1740,1880,2204,938,1266,3186,1599,1587,2866,1332,1534,286,151,135
2023,157,Fort Bend County,49,49 yrs,11801,5612,6189,3474,1743,1731,2332,981,1351,2860,1395,1465,2857,1354,1503,278,139,139
2023,157,Fort Bend County,50,50 yrs,12299,5869,6430,3705,1810,1895,2456,1044,1412,2972,1457,1515,2907,1438,1469,259,120,139
2023,157,Fort Bend County,51,51 yrs,12560,5879,6681,4089,1971,2118,2520,1066,1454,2909,1409,1500,2787,1298,1489,255,135,120
2023,157,Fort Bend County,52,52 yrs,12847,6153,6694,4414,2182,2232,2626,1122,1504,2828,1406,1422,2715,1294,1421,264,149,115
2023,157,Fort Bend County,53,53 yrs,12397,5815,6582,4448,2149,2299,2396,989,1407,2765,1357,1408,2538,1188,1350,250,132,118
2023,157,Fort Bend County,54,54 yrs,11614,5485,6129,4111,1970,2141,2300,993,1307,2497,1240,1257,2449,1151,1298,257,131,126
2023,157,Fort Bend County,55,55 yrs,11172,5321,5851,4092,2080,2012,2257,969,1288,2406,1152,1254,2216,1038,1178,201,82,119
2023,157,Fort Bend County,56,56 yrs,11114,5373,5741,4164,2084,2080,2173,944,1229,2281,1127,1154,2283,1112,1171,213,106,107
2023,157,Fort Bend County,57,57 yrs,11136,5333,5803,4072,1994,2078,2185,955,1230,2357,1151,1206,2305,1125,1180,217,108,109
2023,157,Fort Bend County,58,58 yrs,11112,5318,5794,4376,2180,2196,2182,914,1268,2245,1101,1144,2067,1005,1062,242,118,124
2023,157,Fort Bend County,59,59 yrs,11101,5090,6011,4329,2012,2317,2190,875,1315,2153,1017,1136,2205,1075,1130,224,111,113
2023,157,Fort Bend County,60,60 yrs,11260,5370,5890,4613,2313,2300,2144,908,1236,2055,977,1078,2219,1051,1168,229,121,108
2023,157,Fort Bend County,61,61 yrs,10778,5080,5698,4685,2265,2420,2024,855,1169,1928,935,993,1897,911,986,244,114,130
2023,157,Fort Bend County,62,62 yrs,10985,5029,5956,4772,2245,2527,2113,910,1203,1825,846,979,2053,931,1122,222,97,125
2023,157,Fort Bend County,63,63 yrs,11361,5429,5932,5175,2567,2608,2110,928,1182,1815,886,929,2052,938,1114,209,110,99
2023,157,Fort Bend County,64,64 yrs,11142,5197,5945,5310,2555,2755,1991,831,1160,1715,814,901,1933,896,1037,193,101,92
2023,157,Fort Bend County,65,65 yrs,10978,5200,5778,5244,2627,2617,1985,814,1171,1656,750,906,1907,906,1001,186,103,83
2023,157,Fort Bend County,66,66 yrs,10645,5067,5578,5155,2589,2566,1891,787,1104,1557,714,843,1846,885,961,196,92,104
2023,157,Fort Bend County,67,67 yrs,10222,4962,5260,4721,2390,2331,1834,792,1042,1514,718,796,1934,946,988,219,116,103
2023,157,Fort Bend County,68,68 yrs,9673,4507,5166,4492,2180,2312,1854,783,1071,1371,598,773,1764,855,909,192,91,101
2023,157,Fort Bend County,69,69 yrs,8793,4153,4640,4120,2057,2063,1615,633,982,1269,544,725,1630,838,792,159,81,78
2023,157,Fort Bend County,70,70 yrs,8635,4052,4583,4009,1949,2060,1561,631,930,1183,534,649,1711,858,853,171,80,91
2023,157,Fort Bend County,71,71 yrs,8072,3733,4339,3855,1954,1901,1470,524,946,1133,513,620,1441,672,769,173,70,103
2023,157,Fort Bend County,72,72 yrs,7336,3427,3909,3404,1664,1740,1291,539,752,980,445,535,1516,715,801,145,64,81
2023,157,Fort Bend County,73,73 yrs,7118,3362,3756,3279,1616,1663,1258,526,732,986,446,540,1449,714,735,146,60,86
2023,157,Fort Bend County,74,74 yrs,6365,2976,3389,2965,1458,1507,1170,462,708,851,383,468,1243,602,641,136,71,65
2023,157,Fort Bend County,75,75 yrs,6097,2831,3266,3012,1475,1537,1005,413,592,831,337,494,1121,540,581,128,66,62
2023,157,Fort Bend County,76,76 yrs,5776,2705,3071,2990,1470,1520,864,331,533,753,324,429,1039,516,523,130,64,66
2023,157,Fort Bend County,77,77 yrs,4282,1998,2284,1993,966,1027,648,274,374,652,277,375,916,443,473,73,38,35
2023,157,Fort Bend County,78,78 yrs,4040,1836,2204,1980,931,1049,596,231,365,539,233,306,838,397,441,87,44,43
2023,157,Fort Bend County,79,79 yrs,3702,1692,2010,1891,926,965,549,193,356,477,189,288,724,355,369,61,29,32
2023,157,Fort Bend County,80,80 yrs,3288,1544,1744,1707,823,884,442,176,266,427,173,254,656,349,307,56,23,33
2023,157,Fort Bend County,81,81 yrs,2716,1255,1461,1373,646,727,354,135,219,352,163,189,576,287,289,61,24,37
2023,157,Fort Bend County,82,82 yrs,2478,1066,1412,1192,542,650,332,120,212,368,145,223,546,247,299,40,12,28
2023,157,Fort Bend County,83,83 yrs,2200,992,1208,1067,487,580,263,98,165,330,132,198,496,255,241,44,20,24
2023,157,Fort Bend County,84,84 yrs,1894,814,1080,947,421,526,236,87,149,277,90,187,409,207,202,25,9,16
2023,157,Fort Bend County,85,85 yrs,1678,694,984,819,348,471,199,56,143,270,99,171,368,185,183,22,6,16
2023,157,Fort Bend County,86,86 yrs,1396,569,827,669,298,371,161,46,115,233,72,161,321,148,173,12,5,7
2023,157,Fort Bend County,87,87 yrs,1279,488,791,633,259,374,137,42,95,220,64,156,280,119,161,9,4,5
2023,157,Fort Bend County,88,88 yrs,1027,417,610,509,205,304,108,37,71,178,66,112,222,107,115,10,2,8
2023,157,Fort Bend County,89,89 yrs,807,310,497,415,159,256,94,27,67,143,43,100,148,78,70,7,3,4
2023,157,Fort Bend County,90,90 yrs,738,265,473,385,142,243,82,20,62,134,42,92,132,59,73,5,2,3
2023,157,Fort Bend County,91,91 yrs,582,212,370,311,114,197,52,13,39,120,37,83,96,47,49,3,1,2
2023,157,Fort Bend County,92,92 yrs,489,162,327,248,87,161,44,8,36,104,27,77,90,39,51,3,1,2
2023,157,Fort Bend County,93,93 yrs,414,132,282,210,64,146,36,10,26,94,30,64,71,27,44,3,1,2
2023,157,Fort Bend County,94,94 yrs,306,95,211,164,50,114,34,8,26,59,15,44,47,21,26,2,1,1
2023,157,Fort Bend County,95,95+ yrs,777,215,562,387,111,276,86,14,72,168,42,126,131,46,85,5,2,3
2024,157,Fort Bend County,-1,All Ages,971347,477196,494151,302678,151614,151064,178738,83248,95490,242063,119450,122613,218619,108370,110249,29249,14514,14735
2024,157,Fort Bend County,0,< 1 yr,13367,6809,6558,3050,1555,1495,2490,1269,1221,4373,2230,2143,2637,1340,1297,817,415,402
2024,157,Fort Bend County,1,1 yr,13284,6785,6499,2986,1524,1462,2462,1254,1208,4357,2221,2136,2693,1386,1307,786,400,386
2024,157,Fort Bend County,2,2 yrs,13255,6760,6495,2934,1498,1436,2452,1245,1207,4355,2220,2135,2756,1415,1341,758,382,376
2024,157,Fort Bend County,3,3 yrs,13223,6764,6459,2891,1478,1413,2439,1239,1200,4349,2216,2133,2813,1461,1352,731,370,361
2024,157,Fort Bend County,4,4 yrs,13189,6739,6450,2854,1460,1394,2417,1224,1193,4341,2213,2128,2872,1488,1384,705,354,351
2024,157,Fort Bend County,5,5 yrs,13170,6749,6421,2828,1448,1380,2393,1212,1181,4335,2210,2125,2929,1535,1394,685,344,341
2024,157,Fort Bend County,6,6 yrs,13036,6668,6368,2814,1443,1371,2365,1194,1171,4299,2194,2105,2900,1509,1391,658,328,330
2024,157,Fort Bend County,7,7 yrs,12918,6625,6293,2813,1443,1370,2331,1177,1154,4268,2183,2085,2870,1504,1366,636,318,318
2024,157,Fort Bend County,8,8 yrs,12809,6553,6256,2817,1446,1371,2298,1156,1142,4237,2170,2067,2841,1478,1363,616,303,313
2024,157,Fort Bend County,9,9 yrs,12707,6519,6188,2824,1450,1374,2264,1140,1124,4210,2159,2051,2812,1474,1338,597,296,301
2024,157,Fort Bend County,10,10 yrs,12625,6463,6162,2838,1456,1382,2231,1120,1111,4186,2151,2035,2792,1452,1340,578,284,294
2024,157,Fort Bend County,11,11 yrs,12487,6408,6079,2881,1483,1398,2204,1107,1097,4118,2113,2005,2717,1425,1292,567,280,287
2024,157,Fort Bend County,12,12 yrs,12372,6336,6036,2938,1514,1424,2185,1095,1090,4049,2076,1973,2649,1381,1268,551,270,281
2024,157,Fort Bend County,13,13 yrs,12303,6312,5991,3009,1552,1457,2175,1092,1083,3985,2039,1946,2594,1363,1231,540,266,274
2024,157,Fort Bend County,14,14 yrs,12947,6729,6218,3536,1944,1592,2200,1087,1113,3971,2005,1966,2718,1432,1286,522,261,261
2024,157,Fort Bend County,15,15 yrs,13348,6801,6547,3834,2003,1831,2463,1204,1259,3913,1954,1959,2620,1361,1259,518,279,239
2024,157,Fort Bend County,16,16 yrs,13377,6852,6525,3848,2002,1846,2518,1255,1263,3754,1934,1820,2774,1426,1348,483,235,248
